student_id,age,gender,ethnicity,parental_education,family_income,school_type,school_region,study_hours_per_week,attendance_rate,extracurricular_activities,sports_participation,tutoring_sessions,parental_involvement,internet_access,has_laptop,sleep_hours,stress_level,motivation_score,reading_score,writing_score,math_score,science_score,overall_gpa,passed
STU01463,15,M,A,phd,middle,public,urban,3.5,82.7,2,yes,1,high,yes,yes,6.0,4.0,6.3,83.2,71.3,83.3,90.5,3.2,1
STU01464,24,F,B,bachelor,low,charter,rural,12.1,82.6,2,yes,2,low,yes,no,7.6,3.0,6.2,70.3,70.4,83.1,97.3,3.36,1
STU01465,16,F,D,master,low,public,suburban,15.7,77.8,1,yes,20,low,yes,yes,5.0,8.9,5.0,55.3,71.5,57.0,70.0,2.76,1
STU01466,21,M,D,bachelor,middle,private,suburban,11.1,81.9,5,no,12,high,yes,yes,7.7,3.1,7.1,100.0,84.8,100.0,99.4,3.82,1
STU01467,19,F,E,some_college,middle,private,urban,10.9,78.4,3,yes,18,medium,yes,yes,6.7,5.0,3.1,73.5,81.4,100.0,86.3,3.59,1
STU01468,23,F,C,none,low,private,urban,4.7,78.4,2,no,6,medium,no,yes,4.7,7.2,4.6,49.5,41.0,55.6,53.5,1.98,0
STU01469,15,F,B,bachelor,high,charter,rural,14.2,76.2,3,no,10,medium,yes,yes,7.1,5.5,6.3,100.0,87.3,92.2,92.8,3.66,1
STU01470,24,M,C,high_school,low,charter,suburban,19.2,96.6,4,no,6,medium,yes,yes,5.9,8.2,5.3,100.0,86.6,80.6,91.7,3.6,1
STU01471,22,F,D,phd,low,public,suburban,20.0,78.0,0,no,14,medium,yes,no,7.3,5.3,3.0,90.9,88.9,93.0,95.2,3.88,1
STU01472,19,Non-binary,B,high_school,low,public,urban,6.1,76.4,5,yes,7,low,yes,yes,6.6,5.3,2.9,58.3,50.0,46.5,46.6,1.8,0
STU01473,17,F,E,some_college,high,charter,suburban,9.7,84.4,5,no,2,low,no,yes,5.9,3.7,4.9,70.8,77.6,95.1,77.0,3.37,1
STU01474,25,M,C,some_college,high,private,urban,20.1,87.4,0,yes,12,medium,yes,yes,7.6,1.8,7.3,99.0,100.0,100.0,100.0,4.0,1
STU01475,18,M,D,some_college,low,public,rural,13.7,89.0,2,no,15,medium,yes,yes,5.2,6.7,9.4,77.8,85.2,81.3,85.9,3.24,1
STU01476,20,F,D,bachelor,middle,charter,suburban,14.9,70.8,5,no,17,medium,yes,yes,6.0,4.2,3.3,73.1,57.3,58.5,82.3,2.52,1
STU01477,19,M,C,bachelor,low,public,urban,0.0,83.3,1,yes,17,high,no,no,7.1,4.1,5.9,56.1,57.9,56.1,71.0,2.27,1
STU01478,17,M,D,bachelor,low,public,urban,16.1,81.4,3,yes,2,low,yes,yes,6.9,6.5,2.6,81.9,74.5,92.6,74.9,3.18,1
STU01479,19,M,C,master,low,public,urban,9.4,85.8,2,yes,0,medium,yes,yes,6.4,1.2,5.2,93.5,70.9,79.0,80.9,3.36,1
STU01480,16,F,D,some_college,high,charter,urban,13.3,84.2,4,no,17,medium,yes,yes,5.9,6.5,5.0,78.1,73.9,74.5,78.8,3.13,1
STU01481,15,M,D,some_college,middle,private,suburban,6.8,85.9,3,yes,13,medium,yes,yes,5.9,5.7,6.3,61.6,54.9,74.5,81.3,2.78,1
STU01482,18,F,C,master,middle,charter,rural,21.9,68.7,0,no,5,medium,yes,yes,7.7,5.3,1.5,100.0,100.0,100.0,100.0,4.0,1
STU01483,16,F,B,high_school,low,private,urban,3.8,100.0,5,yes,1,medium,no,yes,7.2,6.2,4.5,55.4,60.4,63.4,45.0,2.21,1
STU01484,19,Non-binary,E,high_school,high,public,suburban,23.1,87.2,5,no,5,low,yes,yes,8.1,4.2,5.4,88.9,90.8,100.0,100.0,3.37,1
STU01485,24,F,E,none,high,public,rural,11.1,89.9,5,yes,2,medium,yes,yes,5.3,7.6,6.2,54.6,79.1,67.4,65.3,2.72,1
STU01486,16,M,C,bachelor,low,public,urban,9.6,89.2,0,yes,4,medium,yes,yes,7.7,3.7,5.9,78.3,94.6,84.5,88.2,3.38,1
STU01487,15,F,E,bachelor,middle,public,suburban,6.2,82.7,4,no,4,high,yes,yes,7.0,6.5,6.4,90.0,75.3,87.1,64.2,3.12,1
STU01488,16,M,C,high_school,middle,private,urban,7.4,79.0,2,no,17,low,yes,no,6.6,4.3,7.4,78.7,82.6,81.2,80.8,3.16,1
STU01489,20,Non-binary,C,high_school,high,public,suburban,10.2,85.5,4,no,2,low,yes,yes,7.2,4.9,7.9,99.0,97.0,90.2,100.0,4.0,1
STU01490,18,M,C,none,middle,public,urban,10.8,75.0,2,no,19,high,no,yes,7.3,3.6,5.7,72.9,79.9,72.5,93.6,3.33,1
STU01491,20,F,A,some_college,low,charter,urban,13.3,69.6,2,yes,17,low,no,no,7.0,4.6,3.6,59.3,67.8,83.1,85.4,3.15,1
STU01492,15,F,C,high_school,middle,private,urban,9.2,100.0,2,yes,20,medium,yes,yes,5.6,7.1,5.9,88.1,72.5,71.2,75.1,2.89,1
STU01493,18,M,D,bachelor,middle,public,suburban,14.7,92.1,1,yes,0,low,no,yes,6.2,5.2,6.5,100.0,100.0,100.0,100.0,4.0,1
STU01494,19,F,A,phd,middle,public,urban,19.6,84.2,5,no,15,high,yes,yes,7.4,3.3,6.2,100.0,93.0,89.4,100.0,3.97,1
STU01495,19,M,B,bachelor,low,public,rural,17.0,80.5,2,no,0,low,no,no,7.1,3.3,2.4,61.3,67.0,64.6,54.4,2.32,1
STU01496,21,M,D,master,high,public,suburban,16.7,91.0,1,no,14,medium,yes,yes,6.0,8.5,7.7,100.0,92.2,86.8,91.0,3.77,1
STU01497,23,M,D,phd,high,charter,urban,16.4,83.4,2,no,15,low,yes,yes,8.1,4.3,6.0,81.8,82.0,94.2,95.0,3.35,1
STU01498,20,M,E,bachelor,middle,public,suburban,5.1,83.5,1,no,10,medium,yes,yes,7.0,6.7,9.0,68.0,73.7,79.6,66.8,2.7,1
STU01499,24,F,B,some_college,middle,public,urban,12.3,91.8,3,no,4,high,yes,yes,7.5,5.0,4.6,98.9,87.1,93.3,82.8,3.61,1
STU01500,20,F,D,bachelor,middle,private,urban,5.0,76.6,0,no,6,medium,yes,yes,8.7,6.0,6.0,60.9,65.5,61.8,78.5,2.5,1
STU01501,17,M,B,some_college,middle,public,urban,17.1,94.0,3,yes,19,low,yes,yes,7.4,3.7,5.8,100.0,100.0,100.0,95.5,3.91,1
STU01502,17,F,A,some_college,low,private,suburban,11.8,82.8,4,yes,8,low,yes,no,6.5,6.5,4.2,67.0,88.8,94.3,100.0,3.53,1
STU01503,18,F,D,none,middle,public,suburban,16.8,82.3,2,no,6,low,yes,yes,4.9,9.7,3.0,70.4,69.5,57.3,68.0,2.71,1
STU01504,21,F,C,bachelor,middle,public,urban,18.6,81.2,1,no,15,high,yes,yes,5.6,9.3,6.7,85.7,100.0,100.0,100.0,4.0,1
STU01505,17,M,D,master,high,public,suburban,15.5,72.6,4,no,18,low,yes,no,5.4,6.0,4.3,82.5,80.5,76.1,78.9,3.13,1
STU01506,25,F,B,bachelor,low,public,urban,6.5,77.4,1,no,4,high,yes,no,5.1,8.1,5.9,79.4,52.4,62.3,67.0,2.72,1
STU01507,20,M,B,some_college,middle,public,suburban,0.0,85.7,5,no,8,medium,no,yes,6.9,6.6,5.6,62.8,45.8,50.6,71.3,2.12,1
STU01508,24,F,C,bachelor,middle,public,rural,14.8,73.0,5,no,9,low,yes,no,4.2,9.8,2.8,58.5,64.2,57.6,50.1,2.36,1
STU01509,22,F,A,bachelor,high,private,urban,11.4,74.9,3,no,0,high,yes,yes,6.8,3.4,5.5,100.0,87.0,88.0,98.3,3.86,1
STU01510,18,F,B,bachelor,middle,public,urban,16.3,87.7,0,no,11,medium,yes,yes,6.9,5.6,4.7,98.6,100.0,100.0,100.0,4.0,1
STU01511,17,M,B,some_college,middle,public,suburban,15.2,86.5,2,no,20,medium,yes,no,7.3,4.3,5.6,100.0,91.2,100.0,95.0,3.77,1
STU01512,23,M,B,some_college,middle,public,suburban,14.6,74.0,4,yes,3,low,yes,no,7.6,4.8,5.8,82.6,64.6,85.0,80.4,3.01,1
STU01513,18,F,D,some_college,middle,public,rural,12.5,93.4,4,no,19,high,yes,no,7.4,3.1,6.7,85.9,72.8,100.0,100.0,3.4,1
STU01514,17,M,A,master,middle,public,suburban,2.0,95.8,0,yes,8,medium,yes,no,7.7,4.0,7.2,68.6,59.1,70.2,85.7,2.73,1
STU01515,25,M,C,high_school,middle,public,urban,18.1,81.5,1,no,7,high,yes,no,6.0,7.3,6.4,93.8,100.0,82.6,99.4,3.74,1
STU01516,20,F,C,master,middle,public,rural,4.5,75.4,3,yes,1,high,yes,yes,6.3,4.9,10.0,83.2,94.1,85.2,87.5,3.44,1
STU01517,15,F,C,high_school,middle,charter,urban,6.6,73.1,3,yes,3,medium,yes,yes,10.0,9.6,6.3,71.1,66.8,47.7,53.0,2.27,1
STU01518,20,M,C,phd,low,public,urban,9.6,74.5,0,yes,10,medium,yes,yes,8.1,1.8,2.5,80.4,95.1,86.8,89.4,3.7,1
STU01519,20,M,D,some_college,middle,private,rural,11.1,91.4,1,no,11,high,yes,yes,8.2,5.3,5.3,88.0,88.9,99.6,96.2,3.72,1
STU01520,24,Non-binary,D,bachelor,high,private,suburban,10.5,91.1,2,no,7,low,yes,yes,5.1,8.3,9.7,75.0,72.7,81.6,87.0,2.98,1
STU01521,22,M,B,bachelor,middle,public,urban,8.2,69.3,1,yes,16,medium,yes,yes,8.4,4.6,2.8,66.0,76.2,88.8,58.5,2.82,1
STU01522,17,M,D,bachelor,high,public,urban,17.2,96.3,3,no,2,low,yes,yes,4.7,10.0,6.2,52.7,64.7,72.5,67.8,2.97,1
STU01523,16,M,A,bachelor,middle,public,urban,3.5,89.5,3,no,7,medium,yes,yes,4.9,8.2,10.0,64.3,53.7,49.9,69.7,2.42,1
STU01524,21,M,C,none,middle,public,suburban,7.5,85.8,3,no,5,low,yes,yes,8.0,3.5,2.4,67.4,58.2,61.8,57.0,2.59,1
STU01525,15,Non-binary,C,high_school,middle,public,rural,0.0,85.4,0,no,10,high,yes,yes,8.9,5.6,9.3,76.9,66.1,76.2,92.5,3.14,1
STU01526,18,M,B,high_school,high,public,suburban,5.2,72.6,3,no,15,low,yes,yes,5.5,4.1,8.4,68.1,71.6,52.8,74.9,2.89,1
STU01527,16,M,A,bachelor,low,public,suburban,1.2,68.3,3,no,7,medium,yes,no,5.6,5.4,4.7,40.2,67.6,53.8,42.8,2.02,1
STU01528,15,F,A,bachelor,low,public,suburban,15.0,70.9,3,no,1,medium,yes,yes,6.3,4.0,1.5,84.1,60.6,80.0,66.4,2.88,1
STU01529,25,M,A,high_school,low,public,urban,10.7,87.6,5,yes,9,high,yes,yes,4.0,8.5,7.1,50.6,64.9,52.8,52.2,2.28,1
STU01530,15,M,C,bachelor,middle,public,suburban,6.6,86.5,5,no,2,high,no,no,7.2,3.1,6.0,73.5,61.9,68.4,68.2,2.61,1
STU01531,15,Non-binary,B,high_school,middle,public,urban,0.0,97.6,4,yes,18,high,yes,yes,7.6,4.6,5.8,70.6,95.4,89.7,88.6,3.61,1
STU01532,25,F,D,high_school,middle,private,urban,1.3,85.1,1,yes,8,medium,yes,yes,6.1,5.0,6.9,59.8,68.2,57.2,74.8,2.5,1
STU01533,17,M,D,some_college,low,public,urban,3.5,82.6,3,no,1,medium,yes,yes,4.2,10.0,5.3,49.4,41.8,40.9,39.1,1.8,0
STU01534,23,M,B,bachelor,middle,public,rural,9.3,70.8,0,yes,2,medium,yes,yes,6.1,4.6,2.4,29.0,46.8,57.4,60.4,2.01,1
STU01535,15,M,B,none,low,private,urban,13.6,90.2,0,no,0,low,yes,no,8.6,3.8,4.4,61.0,65.8,61.7,74.0,2.45,1
STU01536,16,M,C,master,high,public,suburban,4.3,96.0,2,no,13,low,yes,yes,7.9,4.4,6.0,84.4,95.6,73.8,84.9,3.44,1
STU01537,16,F,D,bachelor,middle,public,rural,3.4,79.7,0,no,14,medium,yes,no,6.9,5.4,6.5,89.0,73.8,94.5,82.2,3.43,1
STU01538,22,F,C,some_college,middle,public,suburban,0.9,86.1,3,no,11,medium,no,no,6.9,4.5,8.1,82.2,86.5,75.6,67.8,3.01,1
STU01539,21,F,A,high_school,middle,public,urban,10.5,80.3,4,no,14,high,yes,no,6.6,4.5,2.3,72.7,78.6,69.9,73.5,2.71,1
STU01540,20,F,E,bachelor,middle,public,suburban,0.0,79.9,1,no,10,high,yes,yes,8.0,5.0,8.2,96.5,82.2,99.9,92.4,3.9,1
STU01541,17,M,C,master,middle,public,suburban,1.4,67.9,4,no,6,high,yes,no,7.9,3.6,5.4,72.9,71.1,45.1,51.5,2.76,1
STU01542,15,F,B,some_college,high,public,suburban,14.7,84.9,0,no,3,low,yes,yes,5.3,8.5,5.6,67.4,69.9,77.4,76.1,2.78,1
STU01543,21,F,D,high_school,middle,public,urban,19.6,90.5,0,no,10,high,yes,yes,6.7,3.8,7.9,100.0,100.0,100.0,100.0,4.0,1
STU01544,17,M,E,some_college,middle,charter,suburban,11.4,73.5,0,yes,20,medium,no,no,6.4,4.7,4.0,90.9,80.8,73.7,83.8,3.35,1
STU01545,21,F,C,some_college,middle,charter,suburban,9.1,82.0,2,no,6,low,no,yes,8.4,4.3,4.2,79.9,65.6,75.5,83.6,3.08,1
STU01546,22,M,B,high_school,middle,public,suburban,23.6,100.0,2,no,19,low,no,yes,8.3,7.5,6.1,91.4,99.6,100.0,100.0,3.82,1
STU01547,24,F,C,bachelor,middle,private,urban,8.4,90.4,5,no,0,high,no,yes,6.0,6.3,5.0,66.3,55.4,69.2,85.0,2.64,1
STU01548,20,F,B,high_school,high,public,rural,8.3,88.3,3,yes,5,low,yes,yes,7.6,1.0,5.9,67.9,89.0,79.0,75.6,3.11,1
STU01549,15,M,C,bachelor,middle,private,rural,8.3,75.8,4,no,19,low,yes,yes,7.8,6.8,2.8,78.6,58.6,79.7,53.8,2.48,1
STU01550,18,F,B,some_college,middle,private,urban,20.0,92.0,0,no,2,medium,yes,yes,6.9,6.1,8.0,82.4,97.6,84.7,77.1,3.29,1
STU01551,24,M,C,bachelor,high,public,urban,15.6,72.4,2,no,4,low,yes,yes,7.0,6.8,6.7,86.9,98.7,72.6,77.3,3.26,1
STU01552,20,F,D,master,low,public,urban,14.3,80.2,0,no,18,medium,yes,no,8.6,6.7,3.7,70.1,68.5,74.5,75.7,2.95,1
STU01553,21,M,E,some_college,middle,public,suburban,13.0,82.3,2,no,12,medium,yes,yes,6.4,3.7,7.7,98.6,100.0,90.3,100.0,3.64,1
STU01554,20,M,D,high_school,middle,public,urban,7.8,90.6,2,no,19,high,yes,no,8.5,3.7,7.0,62.2,75.3,72.9,81.9,2.95,1
STU01555,16,M,A,some_college,low,public,suburban,8.2,62.9,2,no,4,medium,yes,yes,8.3,3.0,3.3,51.8,61.9,49.4,60.1,2.12,1
STU01556,24,F,B,some_college,low,charter,rural,4.3,100.0,5,no,11,high,no,no,7.3,4.2,7.2,99.7,96.4,93.0,96.4,4.0,1
STU01557,23,M,C,bachelor,middle,public,urban,9.1,81.9,0,no,0,medium,yes,yes,6.0,2.8,7.0,64.9,54.0,82.0,56.5,2.76,1
STU01558,25,F,B,master,low,public,urban,12.8,91.5,3,yes,9,high,yes,yes,7.6,4.9,2.7,73.5,67.0,93.4,93.0,3.44,1
STU01559,24,M,A,bachelor,high,public,urban,11.2,82.3,3,no,17,high,yes,yes,7.3,4.5,1.9,100.0,72.1,89.8,95.4,3.46,1
STU01560,18,M,D,phd,middle,private,urban,17.4,84.6,5,yes,1,medium,no,yes,5.0,7.1,4.7,76.0,89.3,86.9,88.2,3.44,1
STU01561,17,M,C,high_school,middle,public,rural,12.1,83.0,2,yes,5,medium,no,yes,7.7,7.1,4.1,88.7,69.5,76.5,71.7,3.0,1
STU01562,17,M,A,high_school,middle,public,urban,11.6,85.8,5,no,12,medium,yes,yes,6.2,6.5,6.8,70.5,86.2,78.1,83.6,3.13,1
STU01563,25,F,C,high_school,low,private,suburban,4.4,77.4,0,no,19,medium,no,no,7.6,1.0,3.9,53.8,57.9,66.7,49.3,2.19,1
STU01564,21,M,E,bachelor,low,public,urban,3.2,84.8,5,yes,9,medium,yes,no,8.6,5.7,4.0,70.3,56.6,61.9,44.0,2.47,1
STU01565,19,F,D,high_school,middle,public,urban,3.7,87.2,0,no,6,low,yes,no,4.8,7.8,8.6,71.2,77.7,50.2,72.9,2.51,1
STU01566,25,F,B,high_school,middle,public,urban,17.0,91.4,0,yes,12,medium,no,yes,5.7,6.2,8.0,71.2,89.1,96.0,92.8,3.33,1
STU01567,21,F,C,phd,middle,private,rural,2.1,82.0,3,no,0,medium,yes,yes,5.5,7.7,2.5,76.5,55.4,64.3,42.5,2.32,1
STU01568,25,F,E,high_school,middle,charter,rural,11.6,84.1,2,yes,17,low,yes,no,5.8,6.0,7.6,69.7,58.2,77.9,80.3,2.88,1
STU01569,25,F,A,high_school,middle,private,urban,11.6,84.0,3,no,18,medium,yes,yes,7.1,3.9,8.7,71.3,90.8,85.4,100.0,3.71,1
STU01570,15,F,C,some_college,high,private,suburban,7.8,85.1,2,yes,19,high,yes,yes,6.5,3.0,6.2,96.1,81.7,71.3,60.5,3.15,1
STU01571,18,F,D,high_school,middle,public,suburban,10.3,85.6,4,no,10,low,yes,yes,5.1,7.8,4.2,54.3,65.1,74.1,84.5,2.91,1
STU01572,23,F,D,none,high,private,urban,11.9,73.7,4,no,19,high,yes,no,5.0,7.3,2.7,38.9,68.2,55.1,50.4,2.08,1
STU01573,23,F,B,high_school,low,private,urban,2.7,71.3,0,yes,13,high,no,no,4.0,10.0,3.2,18.5,20.4,34.1,36.3,1.35,0
STU01574,16,M,E,high_school,middle,private,urban,5.8,85.0,3,no,0,medium,yes,yes,7.7,4.6,5.3,82.6,84.3,88.1,72.0,3.1,1
STU01575,18,F,B,bachelor,middle,private,suburban,10.7,84.7,0,no,16,high,yes,yes,6.1,8.8,5.2,86.8,71.3,94.1,81.4,3.24,1
STU01576,21,M,A,some_college,middle,public,suburban,10.4,83.3,5,yes,1,high,yes,yes,5.4,5.7,5.5,59.6,61.4,75.2,66.6,2.68,1
STU01577,23,F,A,bachelor,low,public,suburban,2.1,83.7,5,yes,10,medium,no,yes,6.1,4.0,6.0,62.2,65.0,65.7,65.7,2.47,1
STU01578,16,Non-binary,C,bachelor,low,private,rural,10.6,95.0,1,yes,19,low,no,yes,6.9,5.3,8.2,100.0,78.6,91.0,99.5,3.85,1
STU01579,21,F,A,bachelor,middle,public,suburban,11.7,73.8,0,no,5,low,yes,yes,6.3,3.9,3.8,58.8,80.6,71.5,87.6,2.87,1
STU01580,18,F,D,master,middle,public,suburban,17.5,74.9,0,yes,17,high,yes,yes,8.0,3.3,5.0,82.6,97.9,87.0,86.4,3.52,1
STU01581,17,F,D,some_college,middle,charter,rural,10.4,78.4,0,yes,17,high,no,yes,7.4,2.5,5.9,77.2,81.6,100.0,100.0,3.54,1
STU01582,20,F,A,high_school,middle,charter,urban,7.6,81.6,4,no,4,medium,yes,yes,6.6,7.0,5.0,72.5,56.7,63.4,65.5,2.71,1
STU01583,19,M,D,none,low,public,urban,13.2,83.3,5,no,12,high,yes,yes,5.6,5.8,9.2,78.5,74.7,85.6,99.9,3.45,1
STU01584,21,M,E,high_school,middle,public,suburban,16.7,77.9,3,no,12,high,yes,yes,8.2,4.7,5.8,74.7,87.7,82.9,81.1,3.01,1
STU01585,18,M,A,bachelor,middle,public,suburban,2.7,93.4,0,no,14,medium,yes,yes,7.8,2.5,7.4,94.2,100.0,79.5,76.2,3.57,1
STU01586,24,M,D,some_college,low,public,rural,6.4,89.3,3,yes,0,low,no,yes,4.5,10.0,9.1,31.7,50.5,46.1,62.0,1.84,0
STU01587,15,Non-binary,E,high_school,low,public,suburban,0.0,94.9,2,yes,5,medium,yes,yes,8.0,4.5,8.7,78.7,62.8,87.3,59.0,2.85,1
STU01588,24,F,D,high_school,middle,public,suburban,4.2,82.8,4,no,9,low,yes,no,7.6,4.6,4.6,34.1,53.0,65.2,56.8,2.11,1
STU01589,15,F,C,master,middle,private,suburban,20.4,76.2,5,yes,18,medium,no,no,7.5,3.8,4.6,100.0,91.1,100.0,100.0,3.89,1
STU01590,23,M,D,some_college,high,public,suburban,4.9,89.3,3,no,0,medium,yes,yes,7.8,4.4,3.9,46.2,57.6,80.6,73.3,2.47,1
STU01591,18,F,D,high_school,low,public,rural,11.9,80.5,1,yes,10,high,yes,no,7.3,4.5,6.1,91.2,82.0,72.7,83.9,3.27,1
STU01592,19,M,B,master,middle,public,suburban,13.9,81.3,5,yes,3,high,yes,no,8.8,5.4,3.0,98.6,79.6,96.3,89.8,3.49,1
STU01593,15,F,B,bachelor,middle,public,suburban,7.5,95.9,2,no,14,low,yes,yes,6.7,5.9,9.4,73.2,94.4,69.9,100.0,3.21,1
STU01594,22,Non-binary,C,some_college,high,charter,urban,8.6,80.2,3,no,11,high,yes,yes,4.0,10.0,5.4,41.1,28.5,48.8,65.1,1.86,0
STU01595,16,M,C,some_college,middle,public,rural,18.8,81.4,5,no,11,medium,yes,yes,7.6,5.4,5.6,83.8,99.1,99.5,86.9,3.58,1
STU01596,22,M,B,bachelor,low,public,rural,15.7,77.9,4,yes,15,high,yes,yes,8.1,3.5,6.4,77.8,92.0,86.7,80.1,3.6,1
STU01597,22,M,B,high_school,high,public,rural,24.3,80.5,1,no,1,low,yes,yes,7.0,5.7,2.8,90.8,84.1,97.3,92.3,3.36,1
STU01598,24,M,D,phd,middle,public,rural,0.0,80.1,3,yes,0,medium,no,yes,6.2,3.5,7.5,74.4,75.8,69.5,69.6,2.69,1
STU01599,22,M,D,bachelor,high,public,suburban,15.1,82.5,4,no,9,medium,yes,yes,8.2,10.0,6.8,89.1,85.3,83.1,89.3,3.35,1
STU01600,18,M,B,bachelor,middle,charter,suburban,0.0,79.6,1,no,5,medium,yes,yes,7.3,5.0,5.0,69.7,50.9,57.8,54.5,2.49,1
STU01601,23,M,B,bachelor,middle,charter,urban,10.7,79.9,3,yes,16,high,yes,yes,4.6,7.8,6.9,65.8,69.0,67.6,71.2,2.62,1
STU01602,24,M,A,phd,middle,charter,urban,10.6,85.2,5,no,3,high,yes,yes,6.6,4.7,6.0,86.9,100.0,100.0,95.7,3.88,1
STU01603,18,M,A,none,low,private,suburban,1.6,92.4,4,yes,18,low,no,no,5.5,6.2,4.6,56.0,54.2,75.9,58.8,2.59,1
STU01604,16,F,C,none,middle,public,urban,5.8,87.5,2,yes,7,low,yes,yes,7.1,4.3,3.6,50.0,58.2,64.3,70.8,2.41,1
STU01605,24,M,A,bachelor,low,charter,suburban,8.2,68.1,2,yes,18,medium,yes,yes,5.9,4.5,5.5,44.1,73.1,57.6,50.9,2.28,1
STU01606,16,F,E,high_school,low,private,suburban,11.6,84.9,1,no,1,high,no,no,8.9,2.3,6.7,79.2,73.6,71.3,65.8,3.16,1
STU01607,21,M,B,bachelor,middle,public,suburban,4.0,98.6,4,no,7,high,yes,yes,4.6,10.0,4.5,75.5,55.3,79.4,56.4,2.76,1
STU01608,17,M,A,some_college,high,private,urban,6.9,84.9,5,no,16,low,yes,yes,9.6,6.6,5.8,80.2,89.4,69.6,76.8,3.13,1
STU01609,16,M,D,high_school,high,public,rural,13.9,74.9,3,no,4,medium,no,yes,9.8,8.7,2.0,58.4,53.3,61.8,63.0,2.6,1
STU01610,23,F,C,high_school,middle,private,urban,14.2,97.2,1,no,19,high,yes,yes,6.1,3.8,8.6,86.5,90.4,91.3,100.0,3.81,1
STU01611,16,M,B,bachelor,middle,private,suburban,26.7,79.4,5,yes,2,medium,yes,yes,6.2,7.1,3.1,82.3,92.4,100.0,100.0,3.75,1
STU01612,22,F,A,high_school,low,charter,urban,10.0,87.5,0,no,4,low,no,yes,7.8,4.2,1.2,78.0,78.1,95.2,82.7,3.03,1
STU01613,22,M,D,high_school,middle,private,rural,13.7,80.5,1,no,20,low,yes,no,8.5,4.8,4.0,60.6,50.2,76.1,58.4,2.49,1
STU01614,15,Non-binary,C,some_college,high,charter,suburban,10.0,87.3,2,no,4,medium,yes,yes,5.9,3.8,6.3,86.9,92.0,96.2,82.6,3.45,1
STU01615,16,M,D,high_school,high,public,rural,19.2,77.4,0,yes,13,high,yes,yes,6.4,5.3,5.9,91.9,92.7,89.2,87.6,3.62,1
STU01616,23,M,C,bachelor,middle,public,urban,5.3,93.8,5,yes,18,medium,yes,yes,8.9,6.5,7.2,75.3,67.1,67.7,74.7,2.91,1
STU01617,20,F,D,phd,middle,private,rural,11.5,82.2,1,no,9,medium,yes,no,7.8,4.2,5.1,87.6,98.4,97.4,86.8,3.66,1
STU01618,16,M,C,bachelor,high,public,urban,13.3,83.8,1,yes,8,medium,yes,yes,6.8,7.4,5.5,76.7,87.1,93.2,86.1,3.09,1
STU01619,25,M,D,bachelor,high,public,urban,14.7,90.4,4,no,15,medium,yes,yes,6.7,5.6,5.6,100.0,89.9,100.0,85.9,3.53,1
STU01620,17,F,D,some_college,high,public,urban,16.9,92.2,4,no,5,medium,yes,no,9.1,8.7,9.3,66.3,99.1,82.5,87.4,3.5,1
STU01621,15,M,C,phd,middle,public,suburban,10.7,80.8,3,yes,3,low,yes,yes,6.7,3.5,4.2,60.4,66.1,80.6,66.8,2.3,1
STU01622,25,M,D,master,low,public,rural,15.9,78.9,2,yes,4,medium,yes,yes,6.0,4.0,9.7,95.7,89.0,92.0,100.0,3.78,1
STU01623,15,M,D,bachelor,high,private,suburban,3.3,88.5,3,no,12,high,yes,yes,7.3,3.2,10.0,100.0,96.0,88.3,100.0,3.75,1
STU01624,21,M,A,high_school,middle,charter,urban,11.4,76.9,3,no,20,medium,yes,yes,7.8,3.2,3.2,92.0,84.1,81.4,78.9,3.34,1
STU01625,25,F,D,high_school,low,public,urban,0.0,86.4,0,no,14,high,yes,yes,5.8,4.8,7.8,80.0,51.4,49.3,76.3,2.62,1
STU01626,21,F,B,high_school,low,private,urban,7.6,79.9,0,yes,18,medium,no,no,7.2,4.5,4.1,82.8,75.2,90.3,73.6,3.24,1
STU01627,21,F,C,high_school,middle,public,urban,24.9,93.9,0,no,4,medium,yes,yes,6.9,5.5,5.9,88.6,100.0,95.7,78.6,3.71,1
STU01628,19,M,A,high_school,high,public,suburban,12.4,82.9,2,yes,12,medium,yes,yes,7.5,3.4,2.7,88.5,83.6,100.0,82.5,3.72,1
STU01629,16,F,A,master,high,private,urban,9.4,80.5,0,no,7,low,yes,yes,8.4,5.0,5.2,97.9,100.0,80.5,100.0,3.84,1
STU01630,21,F,A,high_school,high,charter,suburban,13.9,95.5,5,no,10,high,yes,yes,7.3,2.8,10.0,100.0,100.0,100.0,100.0,3.7,1
STU01631,24,M,B,high_school,middle,public,suburban,9.6,92.7,2,no,0,high,yes,yes,8.0,4.0,4.7,71.9,87.8,85.0,72.7,3.07,1
STU01632,16,F,A,master,high,private,urban,5.6,80.7,5,no,9,low,yes,yes,6.1,4.4,6.9,82.1,93.4,89.0,79.5,3.71,1
STU01633,24,F,A,phd,low,charter,urban,0.0,82.0,3,yes,18,high,no,no,7.1,2.8,6.2,61.6,82.4,89.6,71.5,2.94,1
STU01634,19,F,C,high_school,low,public,urban,8.9,76.5,4,no,1,low,yes,yes,5.8,7.1,3.7,61.0,48.4,48.1,51.1,2.29,1
STU01635,20,M,C,high_school,low,public,suburban,7.8,90.1,5,no,7,low,yes,no,5.6,5.7,7.2,54.5,73.0,75.4,67.7,2.66,1
STU01636,16,M,E,bachelor,high,private,suburban,10.3,98.9,0,no,2,medium,yes,yes,7.9,4.8,5.1,95.4,100.0,94.1,100.0,3.75,1
