job_id,skill,skill_category,importance,proficiency_level,is_genai_skill
JOB010684,Power BI,bi,core,advanced,0
JOB010684,Tableau,bi,strong,intermediate,0
JOB010684,Dashboarding,bi,strong,intermediate,0
JOB010684,GCP,cloud,strong,intermediate,0
JOB010684,Looker,bi,nice_to_have,basic,0
JOB010685,Python,programming,core,advanced,0
JOB010685,Pandas,analytics,core,advanced,0
JOB010685,SQL,analytics,core,advanced,0
JOB010685,Databricks,data-platform,strong,intermediate,0
JOB010685,Statistics,analytics,strong,intermediate,0
JOB010685,A/B Testing,analytics,strong,intermediate,0
JOB010685,Azure,cloud,nice_to_have,basic,0
JOB010685,Experiment Design,analytics,nice_to_have,basic,0
JOB010686,dbt,data-platform,core,advanced,0
JOB010686,GCP,cloud,core,advanced,0
JOB010686,Airflow,data-platform,core,advanced,0
JOB010686,Python,programming,strong,intermediate,0
JOB010686,SQL,analytics,strong,intermediate,0
JOB010686,Kafka,data-platform,strong,intermediate,0
JOB010686,Data Modeling,analytics,nice_to_have,basic,0
JOB010686,Spark,data-platform,nice_to_have,basic,0
JOB010686,Snowflake,data-platform,nice_to_have,basic,0
JOB010687,Python,programming,core,advanced,0
JOB010687,PyTorch,ml,core,advanced,0
JOB010687,Docker,platform,core,advanced,0
JOB010687,Airflow,data-platform,strong,intermediate,0
JOB010687,Feature Store,mlops,strong,intermediate,0
JOB010687,TensorFlow,ml,strong,intermediate,0
JOB010687,MLflow,mlops,nice_to_have,basic,0
JOB010687,GCP,cloud,nice_to_have,basic,0
JOB010688,Statistics,analytics,core,advanced,0
JOB010688,SQL,analytics,core,advanced,0
JOB010688,Snowflake,data-platform,core,advanced,0
JOB010688,Excel,bi,strong,intermediate,0
JOB010688,A/B Testing,analytics,strong,intermediate,0
JOB010688,Pandas,analytics,strong,intermediate,0
JOB010688,Tableau,bi,nice_to_have,basic,0
JOB010688,Looker,bi,nice_to_have,basic,0
JOB010688,Python,programming,nice_to_have,basic,0
JOB010688,AWS,cloud,nice_to_have,basic,0
JOB010689,Python,programming,core,advanced,0
JOB010689,Prompt Engineering,llm,core,advanced,1
JOB010689,RAG,llm,core,advanced,1
JOB010689,Synthetic Data,llm,strong,intermediate,1
JOB010689,Gemini API,llm,strong,intermediate,1
JOB010689,FastAPI,backend,strong,intermediate,0
JOB010689,Transformers,ml,nice_to_have,basic,1
JOB010689,LLM Evaluation,llm,nice_to_have,basic,1
JOB010689,Fine-Tuning,llm,nice_to_have,basic,1
JOB010690,FastAPI,backend,core,advanced,0
JOB010690,Docker,platform,core,advanced,0
JOB010690,AWS,cloud,core,advanced,0
JOB010690,Vector Databases,llm,strong,intermediate,1
JOB010690,LangChain,llm,strong,intermediate,1
JOB010690,Python,programming,strong,intermediate,0
JOB010690,Prompt Engineering,llm,nice_to_have,basic,1
JOB010690,Structured Outputs,llm,nice_to_have,basic,1
JOB010690,API Design,backend,nice_to_have,basic,0
JOB010690,OpenAI API,llm,nice_to_have,basic,1
JOB010690,LLM Evaluation,llm,nice_to_have,basic,1
JOB010690,Pinecone,llm,nice_to_have,basic,1
JOB010691,Python,programming,core,advanced,0
JOB010691,PyTorch,ml,core,advanced,0
JOB010691,Experiment Tracking,mlops,core,advanced,0
JOB010691,Research Methods,research,strong,intermediate,0
JOB010691,GCP,cloud,strong,intermediate,0
JOB010691,DSPy,llm,strong,intermediate,1
JOB010691,Deep Learning,ml,nice_to_have,basic,0
JOB010691,Statistics,analytics,nice_to_have,basic,0
JOB010691,Anthropic API,llm,nice_to_have,basic,1
JOB010692,A/B Testing,analytics,core,advanced,0
JOB010692,Feature Engineering,ml,core,advanced,0
JOB010692,Python,programming,core,advanced,0
JOB010692,SQL,analytics,strong,intermediate,0
JOB010692,Azure,cloud,strong,intermediate,0
JOB010692,scikit-learn,ml,strong,intermediate,0
JOB010692,XGBoost,ml,nice_to_have,basic,0
JOB010693,Vector Databases,llm,core,advanced,1
JOB010693,pgvector,llm,core,advanced,1
JOB010693,Python,programming,core,advanced,0
JOB010693,Anthropic API,llm,strong,intermediate,1
JOB010693,Fine-Tuning,llm,strong,intermediate,1
JOB010693,GCP,cloud,strong,intermediate,0
JOB010693,Prompt Engineering,llm,nice_to_have,basic,1
JOB010693,BigQuery,data-platform,nice_to_have,basic,0
JOB010694,Python,programming,core,advanced,0
JOB010694,PyTorch,ml,core,advanced,0
JOB010694,CI/CD,platform,core,advanced,0
JOB010694,Spark,data-platform,strong,intermediate,0
JOB010694,AWS,cloud,strong,intermediate,0
JOB010694,Azure,cloud,strong,intermediate,0
JOB010694,MLflow,mlops,nice_to_have,basic,0
JOB010694,Feature Store,mlops,nice_to_have,basic,0
JOB010694,TensorFlow,ml,nice_to_have,basic,0
JOB010694,Airflow,data-platform,nice_to_have,basic,0
JOB010694,Docker,platform,nice_to_have,basic,0
JOB010695,Databricks,data-platform,core,advanced,0
JOB010695,Excel,bi,core,advanced,0
JOB010695,Stakeholder Management,product,core,advanced,0
JOB010695,Power BI,bi,strong,intermediate,0
JOB010695,SQL,analytics,strong,intermediate,0
JOB010695,Tableau,bi,strong,intermediate,0
JOB010695,Azure,cloud,nice_to_have,basic,0
JOB010696,A/B Testing,analytics,core,advanced,0
JOB010696,GCP,cloud,core,advanced,0
JOB010696,Statistics,analytics,core,advanced,0
JOB010696,Excel,bi,strong,intermediate,0
JOB010696,Python,programming,strong,intermediate,0
JOB010696,Pandas,analytics,strong,intermediate,0
JOB010696,SQL,analytics,nice_to_have,basic,0
JOB010696,Tableau,bi,nice_to_have,basic,0
JOB010696,Looker,bi,nice_to_have,basic,0
JOB010697,FastAPI,backend,core,advanced,0
JOB010697,Pinecone,llm,core,advanced,1
JOB010697,API Design,backend,core,advanced,0
JOB010697,LangChain,llm,strong,intermediate,1
JOB010697,LLM Evaluation,llm,strong,intermediate,1
JOB010697,Vector Databases,llm,strong,intermediate,1
JOB010697,Python,programming,nice_to_have,basic,0
JOB010697,OpenAI API,llm,nice_to_have,basic,1
JOB010697,RAG,llm,nice_to_have,basic,1
JOB010698,Python,programming,core,advanced,0
JOB010698,Docker,platform,core,advanced,0
JOB010698,MLflow,mlops,core,advanced,0
JOB010698,Airflow,data-platform,strong,intermediate,0
JOB010698,TensorFlow,ml,strong,intermediate,0
JOB010698,GCP,cloud,strong,intermediate,0
JOB010698,Azure,cloud,nice_to_have,basic,0
JOB010698,AWS,cloud,nice_to_have,basic,0
JOB010698,PyTorch,ml,nice_to_have,basic,0
JOB010699,Python,programming,core,advanced,0
JOB010699,XGBoost,ml,core,advanced,0
JOB010699,Databricks,data-platform,core,advanced,0
JOB010699,scikit-learn,ml,strong,intermediate,0
JOB010699,Statistics,analytics,strong,intermediate,0
JOB010699,A/B Testing,analytics,strong,intermediate,0
JOB010699,SQL,analytics,nice_to_have,basic,0
JOB010699,Experiment Design,analytics,nice_to_have,basic,0
JOB010700,SQL,analytics,core,advanced,0
JOB010700,Python,programming,core,advanced,0
JOB010700,Data Modeling,analytics,core,advanced,0
JOB010700,AWS,cloud,strong,intermediate,0
JOB010700,Snowflake,data-platform,strong,intermediate,0
JOB010700,Metrics Layer,analytics,strong,intermediate,0
JOB010700,dbt,data-platform,nice_to_have,basic,0
JOB010700,BigQuery,data-platform,nice_to_have,basic,0
JOB010700,Looker,bi,nice_to_have,basic,0
JOB010700,Git,tooling,nice_to_have,basic,0
JOB010701,Python,programming,core,advanced,0
JOB010701,Metrics Layer,analytics,core,advanced,0
JOB010701,GCP,cloud,core,advanced,0
JOB010701,Snowflake,data-platform,strong,intermediate,0
JOB010701,dbt,data-platform,strong,intermediate,0
JOB010701,Data Modeling,analytics,strong,intermediate,0
JOB010701,Looker,bi,nice_to_have,basic,0
JOB010701,BigQuery,data-platform,nice_to_have,basic,0
JOB010701,Git,tooling,nice_to_have,basic,0
JOB010701,SQL,analytics,nice_to_have,basic,0
JOB010702,Python,programming,core,advanced,0
JOB010702,Azure,cloud,core,advanced,0
JOB010702,Airflow,data-platform,core,advanced,0
JOB010702,GCP,cloud,strong,intermediate,0
JOB010702,PyTorch,ml,strong,intermediate,0
JOB010702,MLflow,mlops,strong,intermediate,0
JOB010702,AWS,cloud,nice_to_have,basic,0
JOB010702,CI/CD,platform,nice_to_have,basic,0
JOB010702,TensorFlow,ml,nice_to_have,basic,0
JOB010702,Docker,platform,nice_to_have,basic,0
JOB010703,Power BI,bi,core,advanced,0
JOB010703,Looker,bi,core,advanced,0
JOB010703,Tableau,bi,core,advanced,0
JOB010703,Stakeholder Management,product,strong,intermediate,0
JOB010703,BigQuery,data-platform,strong,intermediate,0
JOB010703,SQL,analytics,strong,intermediate,0
JOB010703,Dashboarding,bi,nice_to_have,basic,0
JOB010703,Excel,bi,nice_to_have,basic,0
JOB010703,GCP,cloud,nice_to_have,basic,0
JOB010704,XGBoost,ml,core,advanced,0
JOB010704,Python,programming,core,advanced,0
JOB010704,Jupyter,tooling,core,advanced,0
JOB010704,SQL,analytics,strong,intermediate,0
JOB010704,Feature Engineering,ml,strong,intermediate,0
JOB010704,Experiment Design,analytics,strong,intermediate,0
JOB010704,scikit-learn,ml,nice_to_have,basic,0
JOB010705,PyTorch,ml,core,advanced,0
JOB010705,XGBoost,ml,core,advanced,0
JOB010705,Statistics,analytics,core,advanced,0
JOB010705,Azure,cloud,strong,intermediate,0
JOB010705,SQL,analytics,strong,intermediate,0
JOB010705,Python,programming,strong,intermediate,0
JOB010705,scikit-learn,ml,nice_to_have,basic,0
JOB010706,Docker,platform,core,advanced,0
JOB010706,Feature Store,mlops,core,advanced,0
JOB010706,Model Monitoring,mlops,core,advanced,0
JOB010706,AWS,cloud,strong,intermediate,0
JOB010706,Prometheus,platform,strong,intermediate,0
JOB010706,Python,programming,strong,intermediate,0
JOB010706,GCP,cloud,nice_to_have,basic,0
JOB010706,Terraform,platform,nice_to_have,basic,0
JOB010706,CI/CD,platform,nice_to_have,basic,0
JOB010706,BigQuery,data-platform,nice_to_have,basic,0
JOB010707,SQL,analytics,core,advanced,0
JOB010707,Databricks,data-platform,core,advanced,0
JOB010707,XGBoost,ml,core,advanced,0
JOB010707,A/B Testing,analytics,strong,intermediate,0
JOB010707,Feature Engineering,ml,strong,intermediate,0
JOB010707,Azure,cloud,strong,intermediate,0
JOB010707,Experiment Design,analytics,nice_to_have,basic,0
JOB010707,Jupyter,tooling,nice_to_have,basic,0
JOB010707,Python,programming,nice_to_have,basic,0
JOB010708,Python,programming,core,advanced,0
JOB010708,Gemini API,llm,core,advanced,1
JOB010708,FastAPI,backend,core,advanced,0
JOB010708,Structured Outputs,llm,strong,intermediate,1
JOB010708,Docker,platform,strong,intermediate,0
JOB010708,GCP,cloud,strong,intermediate,0
JOB010708,LLM Evaluation,llm,nice_to_have,basic,1
JOB010708,API Design,backend,nice_to_have,basic,0
JOB010709,Python,programming,core,advanced,0
JOB010709,GCP,cloud,core,advanced,0
JOB010709,API Design,backend,core,advanced,0
JOB010709,RAG,llm,strong,intermediate,1
JOB010709,LLM Evaluation,llm,strong,intermediate,1
JOB010709,FastAPI,backend,strong,intermediate,0
JOB010709,DSPy,llm,nice_to_have,basic,1
JOB010709,pgvector,llm,nice_to_have,basic,1
JOB010709,Vector Databases,llm,nice_to_have,basic,1
JOB010710,SQL,analytics,core,advanced,0
JOB010710,Pandas,analytics,core,advanced,0
JOB010710,XGBoost,ml,core,advanced,0
JOB010710,scikit-learn,ml,strong,intermediate,0
JOB010710,Jupyter,tooling,strong,intermediate,0
JOB010710,AWS,cloud,strong,intermediate,0
JOB010710,Feature Engineering,ml,nice_to_have,basic,0
JOB010710,Statistics,analytics,nice_to_have,basic,0
JOB010710,Experiment Design,analytics,nice_to_have,basic,0
JOB010710,Python,programming,nice_to_have,basic,0
JOB010711,DSPy,llm,core,advanced,1
JOB010711,API Design,backend,core,advanced,0
JOB010711,GCP,cloud,core,advanced,0
JOB010711,LLM Evaluation,llm,strong,intermediate,1
JOB010711,Vector Databases,llm,strong,intermediate,1
JOB010711,Python,programming,strong,intermediate,0
JOB010711,FastAPI,backend,nice_to_have,basic,0
JOB010711,RAG,llm,nice_to_have,basic,1
JOB010711,Docker,platform,nice_to_have,basic,0
JOB010711,Structured Outputs,llm,nice_to_have,basic,1
JOB010711,Prompt Engineering,llm,nice_to_have,basic,1
JOB010712,BigQuery,data-platform,core,advanced,0
JOB010712,Power BI,bi,core,advanced,0
JOB010712,Stakeholder Management,product,core,advanced,0
JOB010712,Dashboarding,bi,strong,intermediate,0
JOB010712,Looker,bi,strong,intermediate,0
JOB010712,GCP,cloud,strong,intermediate,0
JOB010712,Tableau,bi,nice_to_have,basic,0
JOB010712,SQL,analytics,nice_to_have,basic,0
JOB010713,API Design,backend,core,advanced,0
JOB010713,DSPy,llm,core,advanced,1
JOB010713,pgvector,llm,core,advanced,1
JOB010713,Anthropic API,llm,strong,intermediate,1
JOB010713,LangChain,llm,strong,intermediate,1
JOB010713,Snowflake,data-platform,strong,intermediate,0
JOB010713,Prompt Engineering,llm,nice_to_have,basic,1
JOB010713,RAG,llm,nice_to_have,basic,1
JOB010713,Structured Outputs,llm,nice_to_have,basic,1
JOB010713,Python,programming,nice_to_have,basic,0
JOB010713,FastAPI,backend,nice_to_have,basic,0
JOB010714,Python,programming,core,advanced,0
JOB010714,Gemini API,llm,core,advanced,1
JOB010714,FastAPI,backend,core,advanced,0
JOB010714,LangChain,llm,strong,intermediate,1
JOB010714,LLM Evaluation,llm,strong,intermediate,1
JOB010714,API Design,backend,strong,intermediate,0
JOB010714,Databricks,data-platform,nice_to_have,basic,0
JOB010715,Python,programming,core,advanced,0
JOB010715,Data Modeling,analytics,core,advanced,0
JOB010715,Kafka,data-platform,core,advanced,0
JOB010715,Databricks,data-platform,strong,intermediate,0
JOB010715,SQL,analytics,strong,intermediate,0
JOB010715,Azure,cloud,strong,intermediate,0
JOB010715,dbt,data-platform,nice_to_have,basic,0
JOB010716,API Design,backend,core,advanced,0
JOB010716,Python,programming,core,advanced,0
JOB010716,FastAPI,backend,core,advanced,0
JOB010716,Structured Outputs,llm,strong,intermediate,1
JOB010716,Docker,platform,strong,intermediate,0
JOB010716,RAG,llm,strong,intermediate,1
JOB010717,Python,programming,core,advanced,0
JOB010717,SQL,analytics,core,advanced,0
JOB010717,Airflow,data-platform,core,advanced,0
JOB010717,BigQuery,data-platform,strong,intermediate,0
JOB010717,dbt,data-platform,strong,intermediate,0
JOB010717,Spark,data-platform,strong,intermediate,0
JOB010717,Snowflake,data-platform,nice_to_have,basic,0
JOB010717,Data Modeling,analytics,nice_to_have,basic,0
JOB010717,Kafka,data-platform,nice_to_have,basic,0
JOB010717,AWS,cloud,nice_to_have,basic,0
JOB010718,Power BI,bi,core,advanced,0
JOB010718,Excel,bi,core,advanced,0
JOB010718,Dashboarding,bi,core,advanced,0
JOB010718,Looker,bi,strong,intermediate,0
JOB010718,SQL,analytics,strong,intermediate,0
JOB010718,Tableau,bi,strong,intermediate,0
JOB010718,GCP,cloud,nice_to_have,basic,0
JOB010719,Feature Engineering,ml,core,advanced,0
JOB010719,Experiment Design,analytics,core,advanced,0
JOB010719,XGBoost,ml,core,advanced,0
JOB010719,scikit-learn,ml,strong,intermediate,0
JOB010719,GCP,cloud,strong,intermediate,0
JOB010719,Statistics,analytics,strong,intermediate,0
JOB010719,SQL,analytics,nice_to_have,basic,0
JOB010719,Pandas,analytics,nice_to_have,basic,0
JOB010719,Python,programming,nice_to_have,basic,0
JOB010720,SQL,analytics,core,advanced,0
JOB010720,Tableau,bi,core,advanced,0
JOB010720,Python,programming,core,advanced,0
JOB010720,Pandas,analytics,strong,intermediate,0
JOB010720,Statistics,analytics,strong,intermediate,0
JOB010720,Excel,bi,strong,intermediate,0
JOB010721,Excel,bi,core,advanced,0
JOB010721,SQL,analytics,core,advanced,0
JOB010721,Power BI,bi,core,advanced,0
JOB010721,Looker,bi,strong,intermediate,0
JOB010721,Azure,cloud,strong,intermediate,0
JOB010721,Dashboarding,bi,strong,intermediate,0
JOB010722,Dashboarding,bi,core,advanced,0
JOB010722,SQL,analytics,core,advanced,0
JOB010722,Power BI,bi,core,advanced,0
JOB010722,Excel,bi,strong,intermediate,0
JOB010722,Tableau,bi,strong,intermediate,0
JOB010722,AWS,cloud,strong,intermediate,0
JOB010722,Stakeholder Management,product,nice_to_have,basic,0
JOB010722,Looker,bi,nice_to_have,basic,0
JOB010723,PyTorch,ml,core,advanced,0
JOB010723,Spark,data-platform,core,advanced,0
JOB010723,TensorFlow,ml,core,advanced,0
JOB010723,CI/CD,platform,strong,intermediate,0
JOB010723,GCP,cloud,strong,intermediate,0
JOB010723,Azure,cloud,strong,intermediate,0
JOB010723,MLflow,mlops,nice_to_have,basic,0
JOB010723,Python,programming,nice_to_have,basic,0
JOB010724,PyTorch,ml,core,advanced,0
JOB010724,Statistics,analytics,core,advanced,0
JOB010724,SQL,analytics,core,advanced,0
JOB010724,Python,programming,strong,intermediate,0
JOB010724,Experiment Design,analytics,strong,intermediate,0
JOB010724,scikit-learn,ml,strong,intermediate,0
JOB010724,Feature Engineering,ml,nice_to_have,basic,0
JOB010724,Causal Inference,analytics,nice_to_have,basic,0
JOB010724,XGBoost,ml,nice_to_have,basic,0
JOB010725,RLHF,llm,core,advanced,1
JOB010725,GCP,cloud,core,advanced,0
JOB010725,Python,programming,core,advanced,0
JOB010725,Statistics,analytics,strong,intermediate,0
JOB010725,Transformers,ml,strong,intermediate,1
JOB010725,Deep Learning,ml,strong,intermediate,0
JOB010725,BigQuery,data-platform,nice_to_have,basic,0
JOB010725,PyTorch,ml,nice_to_have,basic,0
JOB010725,Gemini API,llm,nice_to_have,basic,1
JOB010726,Prompt Engineering,llm,core,advanced,1
JOB010726,Gemini API,llm,core,advanced,1
JOB010726,Fine-Tuning,llm,core,advanced,1
JOB010726,Synthetic Data,llm,strong,intermediate,1
JOB010726,Vector Databases,llm,strong,intermediate,1
JOB010726,LLM Evaluation,llm,strong,intermediate,1
JOB010726,Python,programming,nice_to_have,basic,0
JOB010726,Snowflake,data-platform,nice_to_have,basic,0
JOB010726,FastAPI,backend,nice_to_have,basic,0
JOB010726,Transformers,ml,nice_to_have,basic,1
JOB010727,Power BI,bi,core,advanced,0
JOB010727,Tableau,bi,core,advanced,0
JOB010727,GCP,cloud,core,advanced,0
JOB010727,Stakeholder Management,product,strong,intermediate,0
JOB010727,Dashboarding,bi,strong,intermediate,0
JOB010727,Looker,bi,strong,intermediate,0
JOB010727,BigQuery,data-platform,nice_to_have,basic,0
JOB010727,SQL,analytics,nice_to_have,basic,0
JOB010727,Excel,bi,nice_to_have,basic,0
JOB010728,Power BI,bi,core,advanced,0
JOB010728,Tableau,bi,core,advanced,0
JOB010728,GCP,cloud,core,advanced,0
JOB010728,Stakeholder Management,product,strong,intermediate,0
JOB010728,Dashboarding,bi,strong,intermediate,0
JOB010728,BigQuery,data-platform,strong,intermediate,0
JOB010728,SQL,analytics,nice_to_have,basic,0
JOB010729,XGBoost,ml,core,advanced,0
JOB010729,Experiment Design,analytics,core,advanced,0
JOB010729,scikit-learn,ml,core,advanced,0
JOB010729,Python,programming,strong,intermediate,0
JOB010729,Jupyter,tooling,strong,intermediate,0
JOB010729,GCP,cloud,strong,intermediate,0
JOB010729,A/B Testing,analytics,nice_to_have,basic,0
JOB010729,Pandas,analytics,nice_to_have,basic,0
JOB010729,SQL,analytics,nice_to_have,basic,0
JOB010729,Feature Engineering,ml,nice_to_have,basic,0
JOB010730,Python,programming,core,advanced,0
JOB010730,FastAPI,backend,core,advanced,0
JOB010730,RAG,llm,core,advanced,1
JOB010730,Docker,platform,strong,intermediate,0
JOB010730,LangChain,llm,strong,intermediate,1
JOB010730,vLLM,llm,strong,intermediate,1
JOB010730,Azure,cloud,nice_to_have,basic,0
JOB010731,SQL,analytics,core,advanced,0
JOB010731,dbt,data-platform,core,advanced,0
JOB010731,BigQuery,data-platform,core,advanced,0
JOB010731,Git,tooling,strong,intermediate,0
JOB010731,Data Modeling,analytics,strong,intermediate,0
JOB010731,Looker,bi,strong,intermediate,0
